GeneNames,logFC,p_values
HOXB3,1.2,0.0703960479161909
HOXB1,-0.5,1.8968704735553E-04
DUSP1,-0.6,0.0797377562809134
PANK3,-0.4,0.0618986167548032
MSX2,-0.5,0.0116739825682226
TEK,-0.6,0.178107110596327
RCL1,0.7,0.002460783120292
CAAP1,0.4,0.0861852458978868
EQTN,-0.1,0.218974212141109
MOB3B,-0.8,0.0560595047945969
INSL6,-0.1,0.577197882512962
INSL4,-0.1,0.527207803756496
MLANA,,
CD274,0.5,0.11854379312278
IFNA6,-0.2,0.0539167701331729
IFNA8,,
GRIA2,-1.5,0.0134781066887508
NUP43,0.6,0.0381377538059449
MTHFD1L,0.1,0.826954312283786
CCDC170,0.4,0.0654447069637335
PCMT1,-0.8,2.28762901257236E-04
PLEKHG1,0.5,0.0810306125934205
MYCT1,0.3,0.331358860900648
TASL,-0.1,0.595393260896497
CYSTM1,-0.5,0.0902880673169101
WDR55,0.8,8.33038414816403E-07
ARAP3,1.6,1.01474193185237E-07
PCDHB8,0.5,0.0165428773807522
PCDHB10,0.8,0.0222884599402206
PCDHB14,0.5,0.157130099918509
SLC25A2,0.2,0.145495688614479
TNN,0.4,0.0486359441053084
MRPS14,0.8,3.09325561675406E-06
CENPL,1.2,5.21387611470793E-07
TNFSF18,0.2,0.400926545420765
SEC16B,0.1,0.450372479212287
GORAB,1.3,1.2161682617807E-06
GPR31,-0.1,0.650247448154796
ACAT2,0.3,0.168296808860241
TCP1,-1.0,1.15585311403615E-04
TTLL2,-0.3,0.0240540333977778
SNX19,0.4,0.0207951655010316
KCNJ5,-0.3,0.0453080098357193
MSANTD2,0.7,0.0100214393264336
TP53AIP1,0.1,0.502909674358244
TEX11,-0.3,0.00116091950962672
ARR3,-0.1,0.743720278120609
PDZD11,0.1,0.675225170342826
SLC10A7,0.5,0.0229233894131515
NUDCD1,0.7,2.52439233805222E-04
ENY2,0.2,0.257255806364422
MASTL,1.4,2.82740694422217E-07
KIAA1217,-0.2,0.126068049893178
SEPTIN7P9,0.1,0.438547325705943
LYZL1,0.2,0.218342390861959
PLXDC2,0.2,0.621845775895743
EPC1,0.1,0.690382957997699
IQSEC3,-2.2,2.81948577665954E-12
CCDC77,0.7,0.00149493736457542
TAF12,0.4,0.0981637164765629
ENOX1,-0.8,0.00713415466013419
TNFSF11,0.2,0.43319688535087
MTRF1,0.1,0.731768266491671
SPART-AS1,0.2,0.337395776653834
SOHLH2,-0.1,0.917081043268389
DNAJC15,0.3,0.273706842918274
PROSER1,0.3,0.386334116282054
UFM1,0.2,0.405251761424016
WBP4,-0.9,8.07639257268754E-04
ELF1,1.1,7.2888413063153E-05
SMAD9,0.4,0.28292332929039
HSPH1,-0.9,8.24062162632649E-04
KBTBD7,-0.4,0.254297151638857
ALG5,0.7,0.00635160869507404
EXOSC8,0.7,8.6382739645597E-04
ETF1,0.1,0.553569689534915
TGFBI,1.8,6.08824602080508E-04
FAM53C,-0.5,0.00499122658491718
SIL1,,
PAIP2,-0.4,0.0149056206579077
KDM3B,0.1,0.681556258464687
EGR1,0.2,0.695858629095421
SERP1,0.7,3.0293413212809E-04
PLS1,-0.7,0.0175914753017472
ZFP30,0.4,0.0443594754942012
NR2C1,0.1,0.673415569483661
UTP20,0.8,9.66526795720495E-04
TMPO,1.4,9.68345815859643E-07
ARL 1.00,-0.5,0.0202293555541021
GLT8D2,-0.2,0.440196175886249
MTERF2,-0.2,0.296441296424314
SOCS2,1.5,6.74472092961111E-04
NFYB,-0.6,0.00329262616971007
WASHC3,-0.1,0.871390958928718
APAF1,1.0,1.40766192513278E-04
DUSP4,0.9,0.056487038153895
CLU,-0.3,0.330371631599864
TNFRSF10B,1.8,2.06667908943257E-08
SORBS3,0.4,0.0355005978535031
PTK2B,-1.4,1.75092259477148E-06
CHRNA2,-0.2,0.223524564792756
ADRA1A,-0.3,0.00376386342179402
PPP3CC,-0.2,0.436506327296256
PDLIM2,0.5,0.124303621375563
EPHX2,-0.2,0.524491287247393
RNF170,-0.6,0.0148514399033705
NPPB,-0.5,5.80340199130334E-04
UBIAD1,0.4,0.00200311611929398
TARDBP,0.2,0.311525873869489
TARDBP,0.5,4.78379003695658E-04
TNFRSF8,-0.2,0.251962837438693
ZNF706,-0.8,0.00544470921666025
LYPLA1,1.1,2.45326401107722E-05
CRISPLD1,1.8,6.01000599467126E-05
COPS5,-0.2,0.366156669721792
RDH10,1.6,7.74922905408093E-04
EPX,-0.2,0.367367249227732
AKAP1,-0.3,0.132410443750703
COIL,0.7,0.00344790515766335
TRIM25,1.0,2.75867736658517E-06
SCPEP1,0.5,0.0996362494562491
SPOP,-0.2,0.551533962094875
TBX2,1.0,8.08588406894675E-04
SLC35B1,0.7,4.17432717519091E-06
TBX4,-0.3,0.0191230112962784
TEX14,0.3,0.508587439540622
FAM117A,0.1,0.765389332178039
NCAPH,1.9,5.39801383994865E-09
LRAT,0.3,0.250678876556776
TMEM131L,1.6,7.27454335769404E-08
TRIM6,1.7,1.91895664754903E-05
ABCC11,0.5,0.157123219854412
TENT4B,-1.3,2.06935880183393E-09
ADCY7,0.8,0.0371838971206229
CEP89,0.6,2.16469876520297E-04
TSHZ3,-0.4,0.385228194953229
ECHDC2,0.1,0.858005861582343
TAS2R8,0.2,0.259937737493169
PLBD1,1.1,0.00435584309087504
TAS2R10,-0.1,0.783074527460343
PYROXD1,,
IAPP,0.1,0.326311681286054
KCNJ8,0.9,0.00518224726037649
TAS2R7,,
BCL2L14,0.4,0.036662248133584
TAS2R9,-0.1,0.638082837490267
ENSG00000121388,-0.3,0.0690882769620268
PSPC1,-0.6,0.025421659149188
ZNF549,0.1,0.336889194189549
ZSCAN18,-0.2,0.228906379401172
ZNF211,0.6,0.010107180524146
PDZRN3,-0.4,0.467854629230718
RGSL1,0.4,0.0126182858285291
LHX4,0.2,0.45488056929635
RNF2,,
TRMT1L,-0.5,0.237850036778124
SEC22A,0.1,0.679800952798253
CSTA,1.4,0.00451289258569147
DPPA4,0.2,0.0836484484156472
POPDC2,0.1,0.714999206491393
B4GALT4,0.1,0.544218204415211
NAA50,0.4,0.0211352398883391
CD80,0.3,0.272094578634778
KIF18A,2.0,6.07185276939598E-08
GJA8,-0.4,7.64793309341537E-05
DESI2,1.0,4.90614200069867E-05
MAPK8IP1,-0.6,0.155737558977268
CRY2,-1.9,5.76575133568009E-16
PEX16,-0.3,0.0242440079545184
DEPDC7,1.1,0.00479487732445597
CAT,0.2,0.408064704089979
ZMYM2,-0.1,0.785305668426855
GJB6,-5.3,1.99859427775375E-11
GJA3,-0.8,1.99734290036605E-04
TBC1D15,0.1,0.499448392248966
ADGRB2,-1.1,2.44246263127898E-04
HCRTR1,-0.2,0.381119499863621
ZCCHC17,-0.5,0.00111272918831711
FABP3,-1.9,3.42490447355013E-05
KHDRBS1,0.8,5.9148152701046E-06
TMEM39B,0.3,0.0360197996956196
CCRL2,0.5,0.00136061933794675
CCR2,0.9,1.89201168783406E-04
GHSR,0.2,0.0391759196550948
TNFSF10,2.1,2.66318450831263E-07
ZNF639,0.8,2.23898303748316E-04
SLITRK3,-0.6,0.181713976971464
PIK3CA,0.3,0.386162352023104
PDS5A,0.6,0.0270107913378987
TMEM156,0.4,0.00343088670102076
LIAS,-0.2,0.55633899620274
CPXM2,-0.1,0.859116115256296
TMEM54,0.9,8.64304050930671E-04
ZSCAN20,0.4,0.00574717953687992
CSMD2,0.2,0.633451085705396
HPCA,-2.5,9.05844120422506E-10
LRIF1,0.2,0.483978282960328
TMIGD3,0.5,0.328083819527487
CLCC1,0.5,0.0109085033304483
GPSM2,0.8,0.00836045225698352
GTDC1,-0.4,0.0163091679228208
CXCR4,2.4,3.50699283690524E-07
ZRANB3,,
ACVR2A,-1.0,6.09364082912203E-04
POLK,0.3,0.083109824491121
SV2C,-2.5,1.11593574527672E-07
FLT3,-0.6,1.07911408377336E-04
MTIF3,-0.4,0.130694512760233
GTF3A,-0.1,0.547886987021443
RASL11A,-0.4,0.00885900973409722
UBL3,-0.6,0.00549005474520074
LINC00544,-0.1,0.624137058636875
FYTTD1,0.4,0.035698916149452
MTERF4,-0.2,0.176375121919173
XPNPEP2,-0.3,0.0926770313886542
OCRL,-0.3,0.125814572169784
PAEP,0.2,0.581170609729573
OBP2A,-0.1,0.576147949789582
MRPS2,0.1,0.507217593338679
FMOD,0.3,0.471297826283916
MYOG,-0.1,0.500556911136879
LAX1,,
PLG,0.2,0.313408542030446
KIAA1191,-0.3,0.161999506054461
COPA,0.5,3.50846263088676E-04
CD244,-0.3,0.0705240986054308
LY9,0.2,0.632365349577105
HS3ST2,-1.4,3.3417533797544E-05
RBBP6,,
ZC3H7A,0.7,9.64835124872281E-05
PRM2,-0.4,0.00271143877328438
SERAC1,,
ANXA11,-0.5,0.166497059146849
LDB3,-0.7,0.0333697758373288
OPN4,,
PRXL2A,-0.4,0.0950773406925568
ZNF205,-0.6,0.0669670856161421
NAA60,-0.1,0.45477046280325
RPL5,0.5,0.00464431685002656
ODF2L,-0.2,0.182403180523784
PTGFR,-0.1,0.726777727065866
SPATA1,-0.3,0.0188759831425157
TRMT13,1.5,3.76728471458399E-08
LRRC39,0.2,0.56455400859897
ZNF644,0.3,0.122355253496751
CCDC18,0.9,6.06034572425467E-07
RPAP2,0.4,0.0384334094341429
SLC66A2,-1.0,1.95596891613318E-06
BBS9,0.6,5.34141139431533E-05
ZMIZ2,-0.3,0.163850005963941
SEPTIN7,-0.2,0.283223575820871
EEPD1,0.4,0.107439334385754
KIAA0087,-0.1,0.274072489518239
KLHL7,,
HERPUD2,0.3,0.136209328318973
CBX3,1.1,1.42880337167226E-08
HNRNPA2B1,0.6,7.79247652246305E-05
WIPF3,-1.2,0.011104253751445
NXPH1,-0.4,0.611767580541431
NPY,-1.8,0.00221867147908072
FAM126A,1.5,6.4601040572697E-09
HOXA7,1.5,0.00816366298248037
INHBA,-0.4,0.418744088715615
RAMP3,0.1,0.861043748225333
TWIST1,0.7,0.215390621339299
SMU1,-0.6,0.0545104504224138
GLIPR2,1.1,1.53556003954628E-04
SLC25A51,0.4,0.0356968642695899
CLTA,-0.2,0.156039269252835
RECK,-0.2,0.490976820725117
SPINK4,,
TAF1L,0.5,0.0803832261328674
ACO1,0.3,0.0582201774467401
PHF24,-2.6,9.05844120422506E-10
DNAI1,-0.5,4.89739873264235E-04
DCAF10,0.1,0.717867450622711
CNTFR,-0.5,0.00754305077720809
KIAA1549,0.2,0.667224236191103
TRIM24,1.3,3.24371515034728E-07
CYREN,1.4,6.54915681974145E-10
CALD1,1.2,1.2228101643512E-05
AKR1D1,0.1,0.144549432257133
NUDT10,-0.3,0.365650135316893
NEUROG3,-0.4,0.00953204318584318
PLAU,1.5,7.81233631887008E-04
SRGN,0.4,0.229542429216192
CHST3,1.1,3.28244296444706E-05
BICC1,0.5,0.226445740318652
CISD1,-1.1,2.77129354896455E-04
ECD,-0.1,0.631127710493474
P4HA1,1.1,1.86955219784713E-04
SLC25A16,-1.2,7.84444363073404E-05
ZWINT,2.2,1.20250592084132E-10
VPS26A,-0.6,0.0017295714795674
RBM19,-0.2,0.129640022456246
CIT,-1.1,1.79053455906681E-04
IFT81,1.4,1.23206573018267E-07
ACADS,-0.2,0.238584040620666
HVCN1,-0.1,0.828890003264925
DDX54,-0.4,0.0394876122493952
MED13L,0.1,0.614663637838363
CDKN2C,2.5,2.28610008159469E-09
RNF11,-0.5,0.0651300557407054
RASSF8,0.5,0.170324718532816
BHLHE41,0.3,0.559195564040206
SSPN,0.2,0.592031448100242
ITPR2,1.0,0.00311524211952166
CCDC91,-0.4,0.162029279112985
NECAB1,-2.6,1.87059483306576E-06
WWP1,-0.3,0.0645984385823373
ACOT9,0.9,2.60294807105374E-04
PRDX4,1.9,6.88022705177672E-12
DDX39A,1.6,3.11357351311036E-10
PKN1,0.7,0.00423599358625153
TRIR,0.2,0.074315222044414
ADGRE5,1.5,2.73519294435418E-05
WDR83,-0.3,0.150081647314476
GIPC1,0.1,0.548918937903098
CCDC70,-0.2,0.293984349151011
SPRYD7,-1.5,2.34103197091405E-07
ATP7B,-0.1,0.734471622712503
ZC3H13,-0.8,0.00101731115224559
GUCY1B2,,
NLN,-0.3,0.0555466673602201
CENPK,3.3,3.11733621348218E-11
OPTN,-1.7,2.60082079068711E-07
ITIH5,-0.1,0.765706243519375
ATF1,1.0,7.75784372204064E-04
NEUROD4,-0.2,0.207613232789204
ARHGAP9,0.7,0.00779176674963996
NCKAP1L,0.7,0.00429265373401663
MMP19,-0.2,0.0968522997813797
SPATS2,-0.7,0.0106731300520964
ORMDL2,1.2,2.19053203047986E-06
NR4A1,-1.0,2.36797669187816E-04
PDE1B,-0.8,7.47564084863886E-08
HOXC13,0.1,0.678036983733538
CDK2,2.4,1.25122609151568E-11
LRP1,0.5,0.0573669770890808
HOXC11,0.4,0.0836000634866545
ATG101,,
NFE2,0.1,0.788537388705464
HOXC12,-0.3,0.0163302500041051
IKZF4,,
SMUG1,0.3,0.217088986129634
EEF1AKMT3,2.4,1.69578193438314E-06
KBTBD4,0.1,0.660753901299663
SARDH,-0.1,0.526689955834757
DBH,-0.2,0.0898326131969428
ATPAF1,-0.5,0.0524206859030174
STIL,1.9,2.37573264278935E-08
HJURP,2.1,1.00568352817323E-08
IL13RA2,1.9,0.0156440561991384
COL10A1,-0.5,0.0624967535940641
AMD 1.00,-0.2,0.436436967145322
NDUFAF4,-0.1,0.575150837964343
USP45,-0.1,0.702629208132399
PLP1,-1.6,0.0320496588169947
SERPINA7,-0.1,0.647028358288066
MORF4L2,-0.2,0.215247853403988
RAB9B,-0.7,0.0250580373578276
NRK,-0.6,0.277340459464882
FAM199X,-0.6,9.92526129351903E-04
ESX1,0.1,0.440505137099146
ATXN3L,0.2,0.461053656913771
RAB9A,0.6,0.0113048203750136
METTL8,0.6,0.0116002086936553
TTC21B,-0.2,0.356002869338077
NMI,2.1,7.11610926497809E-08
TNFAIP6,2.1,2.63008494568696E-04
ACVR1C,-2.0,8.00011637513883E-09
BAZ2B,0.4,0.193292206092408
SLC36A1,-0.4,0.0777076991483736
LPGAT1,-1.4,1.17172887778834E-07
BATF3,0.4,0.0948015790567656
G0S2,1.2,0.00106848501662259
KCNJ2,-0.4,0.18969727254063
RAP2C,0.3,0.290361706605807
EXOSC9,0.4,0.0328207231703221
PLA2G12A,-0.5,0.0246391344567418
COQ8B,,
PFKFB2,0.1,0.895405283631046
C4BPA,0.3,0.103197860132937
C4BPB,-0.3,0.0393981258108235
RAB38,1.1,1.41504884201788E-05
GPR83,-2.2,4.61869441768674E-07
AGO2,0.1,0.615876315149158
MXD4,-0.6,0.00228588550698513
CKS2,1.8,1.00041759362949E-04
DAW1,-0.5,0.0397962737403909
ACSL3,-0.6,0.0124147763031731
CHPF,0.3,0.174710592472882
DNPEP,0.4,0.0101640516975826
INHA,-0.4,0.00214065516223146
MOGAT1,0.2,0.192491754389698
OBSL1,0.3,0.21306516506422
FAM124B,0.4,0.143377213895044
SLC12A4,0.4,0.146976359307772
ENKD1,0.7,0.00656092615627822
GCNT7,-0.1,0.369797757590013
CTCFL,,
FAM210B,0.2,0.298135416594256
PI3,0.6,0.166497059146849
SNX21,-0.1,0.349114834356953
SLPI,1.2,8.8671551111149E-04
WFDC3,-0.1,0.568372148550231
TTPAL,0.1,0.567573123188762
PREX1,0.3,0.361165241001834
KCNS1,-0.5,0.190596449309504
SLC12A5,-4.9,5.9303783659281E-12
SDC4,-1.4,0.00143299423392125
NCOA3,0.2,0.420596165929822
PIGT,,
SEMG2,-0.1,0.296787151267638
MATN4,-0.1,0.572527083466711
NCOA5,0.5,0.00585800829326134
VAPB,-0.4,0.0436921499301264
PARD6B,0.3,0.299002800113236
ATP5F1E,0.3,0.0235105109973623
CHD6,-0.6,0.00596396867781666
PLCG1,0.3,0.208611514116085
TOX2,-0.8,0.181617839050374
SRSF6,0.5,0.0363458564803136
GDAP1L1,-1.2,0.00236835205574964
GTSF1L,-0.2,0.412189552829317
ARFGEF2,-0.6,0.0484036082060484
ZNFX1,0.3,0.0821600473258476
ZNF831,-0.2,0.0410457620491804
EDN3,-0.5,0.313657897589417
CSE1L,0.5,8.4234695508463E-04
RAB22A,-0.5,0.0551328908879337
PTGIS,0.2,0.730665902696581
STAU1,0.2,0.19759446762325
CDH26,0.1,0.566523882102681
SNAI1,,
MOCS3,0.3,0.122187848967922
STX16,-0.2,0.301403705513197
PPP4R1L,0.3,0.125051535060164
PMEPA1,0.3,0.381861716851319
RNF114,0.7,2.96005507618466E-04
ANKRD60,-0.2,0.14176159675158
DDX27,0.2,0.0947951106278556
RBPJL,-0.6,1.51809002201833E-05
SEMG1,,
C20orf85,0.1,0.468128417372826
BCAS4,-0.5,1.17734224591714E-04
TP53TG5,-0.5,0.00115027610496901
PCK1,,
ZBP1,-0.2,0.181907892280281
NEURL2,0.1,0.454207329408743
MAGEA10,-0.2,0.269520524370585
MTRR,-0.2,0.387174589958461
FASTKD3,0.8,0.00576811636695992
PEPD,0.1,0.614500714478928
CHST8,-0.7,8.45122018228007E-04
IQSEC2,-1.5,1.81124853467753E-10
VAMP7,-0.3,0.248276305488976
XG,0.1,0.649876117401299
STAMBP,0.4,0.0134809733568409
NAGK,0.5,0.00349843369186125
MCEE,0.3,0.171560422124136
PAIP2B,-2.1,6.77794840110752E-06
SNRNP27,0.3,0.0356151208855905
MPHOSPH10,0.1,0.602288465809127
IL17C,-0.7,1.70303672948355E-05
ATP8A1,-2.0,5.40373215174233E-05
USP22,-0.3,0.0841389393175331
POF1B,-0.3,0.0185890654106768
HIF3A,-0.5,0.0455769036021951
ZNF576,-0.2,0.171241759445739
IRGC,-0.1,0.340036757783111
ZNF45,0.6,0.0227580603570088
LYPD3,0.1,0.570152378407569
CEACAM8,0.1,0.800691318539005
NDP,0.2,0.627080280082321
USP9X,-0.1,0.5290899007009
CRISP2,-0.3,0.0335581493428975
F13A1,0.6,0.331032502814818
GRM4,-0.9,1.16124162584796E-05
TRERF1,-0.2,0.468483357123725
PACSIN1,-4.5,2.17466248707387E-12
BTN2A2,0.7,0.0086909902122554
SIRT5,-0.3,0.048301604940942
MRS2,-0.6,0.0160088011962542
WRNIP1,-0.2,0.26644120851169
RRP36,0.6,1.5180188767566E-04
BTN2A3P,0.3,0.166180626444944
BTN1A1,0.2,0.710020907545041
SNRPC,0.6,9.58784774748867E-07
SLC17A3,0.4,0.130412075354818
SLC17A1,0.6,0.0912252271656176
SERPINB6,0.8,4.4336576682633E-04
XPO5,0.8,3.98387315746269E-05
ABCC10,,
H1-3,0.3,0.0384093648099111
PEX6,-0.5,0.0282006049762768
NQO2,-0.6,0.0181151803225526
OARD1,0.4,0.117957545274084
UNC5CL,0.1,0.611926304197617
AARS2,-0.4,0.0136462846477714
H1-1,-0.2,0.163410903141208
ZNF391,-0.2,0.305723560663085
MOCS1,-0.3,0.0745647191143011
MED20,0.7,1.53556003954628E-04
OR2B6,0.1,0.680343494748423
TBCC,-0.3,0.0741326335200334
SPDEF,-0.3,0.00232673110417938
TCP11,0.2,0.267447017222313
MAD2L1BP,0.3,0.100623676751144
APOBEC2,0.1,0.541714672218092
KLHDC3,-0.6,0.010700656452504
GNMT,,
DNAH8,,
TREM1,1.4,7.67999590315662E-04
MEA1,0.1,0.4876643569212
KLHL31,-0.8,1.43190843064165E-04
COL21A1,-0.1,0.909595659628808
CDKN1A,0.4,0.303977422208979
SOX4,1.5,1.6013191239773E-05
GLO1,0.1,0.581779828882806
CPNE5,-0.5,0.266442845066057
KCNK17,-0.1,0.873380980111335
RREB1,1.1,0.00539459988645937
SSR1,1.1,7.3072656285858E-09
RIOK1,0.2,0.437362741547707
NRN1,-1.6,0.00140019824153983
SLC35B3,0.2,0.335803490530477
RPP40,0.5,0.106729543441587
ATXN1,-1.1,5.89144590274613E-05
NUP153,0.3,0.172274500066017
DEK,1.0,1.25844001164404E-06
EEF1E1,0.1,0.831091753775248
CRISP1,0.3,0.183359685326047
RUNX2,1.3,0.0121744684374247
OPN5,0.2,0.215432421176816
LRRFIP1,0.3,0.249150933768932
ENSG00000124835,-0.1,0.370431284306185
RAB17,-0.4,0.00745198024701979
CXCL6,0.6,0.105732261649332
EREG,,
TRIM51,-0.4,0.00672291314282073
MYRF-AS1,,
MYRF,-0.7,0.135403465145054
SCGB1D2,0.6,0.0263000604572248
SCGB2A1,,
AHNAK,-0.3,0.373641599042232
EMC3,-0.1,0.654438766796219
SSUH2,0.1,0.426641350989367
WNT1,-0.1,0.649757206872637
SH3TC1,0.3,0.389715523518736
CNOT1,0.5,1.02462035498414E-04
LRRC29,-0.4,3.72556133460073E-04
BBS2,-0.3,0.454242435823341
MT1G,-0.2,0.550500165631248
MT2A,0.1,0.703070511147365
C16orf70,-0.4,0.0143468090431377
GOT2,-0.6,4.15633109692966E-04
DOK4,-0.7,0.0134810061145933
PIWIL1,-0.5,7.83466515419862E-04
GPR18,0.1,0.327030280026613
CLYBL,-0.8,0.0022419210990251
TMTC4,-0.1,0.743533069828341
RAP2A,-0.2,0.303840401129101
SLC10A2,0.1,0.525457705210246
ABCC4,1.6,1.31144896445014E-08
EFNB2,-0.3,0.44356691725248
SOX21,0.4,0.24180619682313
TM9SF2,0.3,0.0558797309242923
HROB,-0.1,0.39377729532622
KIF25,-0.5,0.00204446736219281
IRF1,0.9,0.00120068761464609
UPF3B,0.2,0.551293399638959
RNF113A,0.1,0.639036702140917
SEPTIN6,1.6,1.3172172723283E-06
TMEM255A,2.3,1.74029906502166E-04
NDUFA1,-0.1,0.433657731975562
AMELX,-0.1,0.299567828416614
DMAC2L,,
BMP4,,
PTGER2,-0.2,0.0473429460472966
FAM193A,0.4,0.0265468985501372
GRK4,-0.6,0.00306470654551394
SOX9,0.4,0.299743457236113
TEKT3,0.2,0.241321979397172
MYH2,-0.1,0.308775014508096
HS3ST3B1,0.8,0.307871889891764
SLC25A35,0.1,0.798050002132624
MRPS7,0.2,0.300939675778563
GGA3,-0.1,0.536026268942099
ARMC7,-0.4,0.00311531085366146
NUP85,0.8,0.00100457755529758
SLC25A19,-0.3,0.056848883109219
MIF4GD,0.6,0.0241965894975316
NT5C,0.2,0.666111158871529
MIR9-1HG,-0.1,0.906300904642872
TTF1,-0.2,0.59736069114649
GTF3C4,0.4,0.064108143616264
DDX31,0.4,0.0028479416393002
BARHL1,-0.4,0.0317692341926739
PPP1R12C,-1.0,4.61138412761006E-06
MBOAT7,-0.5,0.00273864133544827
SRMS,-0.3,0.024816779625698
OPRL1,-0.1,0.438296062330242
LINC00029,0.1,0.303702688086232
SLC2A4RG,0.8,0.00112139682007175
NPBWR2,,
FNDC11,0.5,0.0106731300520964
BHLHE23,-0.3,0.0231068478747116
PPDPF,0.1,0.866561260250892
IL1B,1.1,2.82924235441674E-05
IL37,0.2,0.288995307718459
CHCHD5,0.9,6.73132478830912E-05
PAX8,0.2,0.517902396032605
INSIG2,0.2,0.604144073669358
POLR1B,1.2,3.90935624869557E-04
CCDC93,0.4,0.111758278803621
PSD4,0.4,0.0132554226068788
SLC25A23,-1.5,1.44381420332038E-07
PSPN,-0.1,0.377929962599228
ALKBH7,0.2,0.493086454110895
CLPP,0.6,0.00514980813294294
TNFSF9,-0.7,2.02964998717971E-05
GRIA3,-0.7,0.306426290476583
THOC2,0.1,0.84626496571304
MED1,1.0,5.72928896995251E-07
RPL23,0.2,0.514713789620388
ATG4C,-0.2,0.493145040447529
CD70,-0.2,0.300368022206865
C3,0.5,0.338410234021503
SH2D3A,-0.1,0.477937216227899
TRIP10,0.8,0.00319531597785504
GPR108,0.3,0.146965326460501
TNFSF14,-0.1,0.719567780758663
FOSB,-1.0,0.00614968447122941
OPA3,,
SNRPD2,0.6,9.75902991130459E-04
RTN2,-1.5,3.29239648780388E-10
EML2,-0.9,5.31540249373337E-05
VASP,0.5,0.0127968521461739
SYMPK,0.3,0.136780526515207
GPCPD1,1.3,4.44606061647933E-06
SDCBP2,-0.3,0.0941347044739574
PANK2,-0.1,0.57081543633984
GNRH2,-0.1,0.341608555168461
DEFB126,0.2,0.151832005587589
FOXA2,0.1,0.851223750246871
FAM182A,-0.8,0.00101465530287811
CD93,1.8,2.83326044423958E-05
GZF1,-0.1,0.717867450622711
PAX1,0.2,0.300509311444449
NAPB,-3.4,1.03093507137758E-11
CST8,0.1,0.761479533542111
CENPB,0.6,0.0531809707562662
PSMF1,0.9,1.57056177958869E-04
NKX2-2,1.7,0.00566086387469298
DTD1,0.7,4.88109691019882E-05
CSTL1,-0.1,0.53312719212046
RBCK1,1.0,1.49330511378856E-04
TMX4,-0.3,0.342593474277101
CST11,-0.2,0.0645984385823373
STK35,-0.1,0.720529322640692
SNRPB,1.1,8.65046685387036E-06
NRSN2,-0.8,4.04183846598125E-05
AP5S1,-0.2,0.261134592181975
RRBP1,0.7,9.95202816733286E-04
BMP2,1.1,0.00225875017119961
ZNF133,,
FLRT3,-0.9,0.0514132431639284
OVOL2,-0.5,0.00298499512933046
PCSK2,-1.9,1.1234086076954E-04
GFRA4,,
MKKS,-0.7,0.00463837964990227
BFSP1,-0.4,0.0694831965658257
DSTN,-0.3,0.0570168601627697
LAMP5,-0.8,0.0425098560439852
SNRPB2,0.9,6.56948533935211E-07
MGME1,1.7,1.07083398968876E-10
LRRN4,-0.1,0.368801489225046
TBC1D20,-0.3,0.245055361758409
ITPA,0.8,4.5652808589254E-07
TCF15,-0.4,0.117049084294278
OTOR,-0.1,0.650337325440644
MCM8,0.6,0.00225875017119961
BANF2,,
TMEM74B,-0.8,5.91325065929345E-04
FAM110A,0.3,0.0923627914612888
LINC02871,0.3,0.2215223459067
SIRPD,0.1,0.464381642236943
MRPS26,-0.1,0.807957670786128
DEFB129,0.1,0.672394258253715
S1PR4,-0.4,0.00217185434633271
NCLN,0.5,0.046070846860512
HNRNPR,0.5,7.54868038159974E-04
ZNF436,0.1,0.814058957363191
MAX,-0.1,0.531849508526659
ARMCX5,0.3,0.312853291641881
GDF5,0.3,0.196808188756738
MMP24,-1.2,1.38226201623253E-06
NECAB3,-0.5,0.00657432803724673
ID1,0.3,0.579212504796953
RALY,0.3,0.249000682185228
EIF2S2,0.4,0.0234128569214429
ERGIC3,1.0,2.42741024531369E-07
ROMO1,1.3,1.09489340483838E-06
BPIFB9P,-0.2,0.254578714718668
FAM83C,-0.7,0.00237568058368922
BPIFB1,,
CEP250,0.1,0.273095067967544
PLAGL2,1.0,7.0216558938355E-08
MMP24OS,-0.2,0.32055238214432
GRPR,,
KDM5C,-0.1,0.743797295202293
AMOT,-0.2,0.236365745360805
TMEM115,0.6,2.41055978214298E-04
PSMB2,0.5,0.0038923300815291
AGO3,0.1,0.679152390521664
UROD,0.1,0.666344633775373
ST3GAL3,0.3,0.178605903933501
TMEM53,-0.2,0.237628820942072
HECTD3,0.1,0.759329528866736
KLC1,0.4,0.0171682552009079
XRCC3,0.1,0.568763589737609
TUBGCP3,-0.1,0.753777522939803
MCF2L,-1.4,1.1401559461626E-07
F10,-0.6,0.00334660475459399
PCID2,0.3,0.299743457236113
SLURP1,0.1,0.63512637916679
LRFN3,-0.6,0.0202044199559112
CAPNS1,0.3,0.0978871591169289
PDCD2L,0.4,0.062676063613779
RBM42,0.4,0.0298003754996499
KIRREL2,-0.2,0.190739487430972
UBA2,0.7,1.62162455593341E-04
FFAR2,0.1,0.545334229120112
HCST,0.4,0.0909206037986202
FFAR1,,
COX6B1,-0.1,0.738968498678261
KRT36,-0.1,0.601583148522114
THRA,-1.2,6.95345784757245E-05
CCR7,0.5,0.0171767922296435
NR1D1,-0.8,0.00124179205827086
FRMD8,0.8,0.00296484025279991
PRDX5,0.1,0.708352279874405
BCL2L12,0.7,0.00253767452842271
IRF3,0.1,0.79126133833423
