GeneNames,logFC,p_values
RCOR3,0.2,0.324317927748601
STMN1,-1.6,1.29391160462366E-10
MTFR1L,,
MAN1C1,-0.1,0.828809888962238
NEK2,0.3,0.512405456096513
RPS6KA1,-0.4,0.0471672391507131
DHDDS,-0.6,8.69736120629902E-05
NENF,0.2,0.444770548215272
NSL1,0.7,9.82927354078078E-06
PROX1,-0.5,0.0581396467779652
ARID1A,0.1,0.586716424355284
CENPF,2.1,4.98473644021524E-07
RPA2,0.4,0.00238550124547673
PPP1R8,0.4,0.0016715498615334
STX12,-0.4,0.0142271867857057
MTARC2,0.7,0.00258217944750475
SLC5A9,0.1,0.622939615828644
OSBPL9,0.3,0.0448873517726736
ESYT2,-0.1,0.778263335131481
POLR1G,-0.4,0.0123220683683093
MESD,0.5,0.00812664287635441
RCN2,0.3,0.143241532489878
CHRNB4,,
MUC5B,-0.4,0.0100920747114864
CTSD,0.4,0.0124322776107526
COLEC11,0.5,0.0867629991521114
STAG1,0.7,0.00306827623881152
A4GNT,,
STK11,0.3,0.116879837337455
KMT2A,-0.2,0.385039628456881
TREH,-0.3,0.00805492893282334
IFT46,1.1,2.09987390586009E-07
MMP8,0.1,0.574959503859729
APOA1,-0.5,5.73870014027147E-06
ZNF541,-0.4,2.28589058062624E-04
SLC8A2,-2.9,2.60838595192267E-19
KPTN,-0.2,0.184910890305706
KIF14,1.5,7.58413036495038E-05
TNNT2,-0.2,0.0284515743700466
DDX59,-0.2,0.0876967749214035
CAMSAP2,-1.4,3.87204329193622E-09
ATF6,0.3,0.0193154690338614
CRYGD,-0.2,0.152897014825998
MREG,-0.9,0.0351438151399547
TNP1,0.4,0.101412647539972
FASTKD2,0.6,3.74650550461854E-04
NRP2,0.1,0.846637605525729
CREB1,0.5,0.0286283275937317
KLF7,-0.3,0.257367521050436
TTR,-0.6,0.0395653424092869
B4GALT6,-1.7,5.66315942476581E-07
C1orf54,0.5,0.0802119969738542
CA14,-0.2,0.415140236377348
CFAP94,3.0,2.52257512183882E-12
IRAG2,0.1,0.691476075270836
ATP10B,-0.5,0.143819821588092
SPCS2,-0.5,0.0312698413529096
USP35,-0.9,3.57124111187141E-10
ELOVL4,-3.2,2.89675376035894E-18
FILIP1,0.6,0.0933616374596759
CASP8AP2,,
HMGN3,0.6,0.0036850819267661
UBE3D,0.4,0.287310205444912
CNR1,-3.4,1.42553543786253E-07
SPACA1,,
ANKRD13C,-0.3,0.309473192150316
SGIP1,-3.5,4.69936782965024E-16
PHF3,0.2,0.413770882682208
ADGB,1.3,3.57413724871882E-04
PLAGL1,-0.2,0.621630136826271
FBXO30,1.0,1.39608643954215E-08
TNFAIP3,1.8,2.6760695077784E-07
AKAP7,-0.6,0.0340687020937411
RAB32,1.0,5.19292953718044E-08
MYB,0.6,0.0314198051025663
ALDH8A1,-2.2,4.49919263659753E-11
SGK1,-0.4,0.299806329556428
RNF146,-0.4,0.00794300425452502
ARG1,-0.5,0.00381282217462832
CCN2,1.4,1.35701872374242E-04
TCF21,0.1,0.51280752026696
PMFBP1,-0.1,0.691613469372338
FBXL5,0.4,0.0465412084088646
MED28,0.3,0.120931019585362
SLC16A7,-2.4,9.12217307286688E-12
RXYLT1,0.8,6.93795766893496E-05
ZNF430,0.2,0.152087446683958
VAMP8,1.1,7.46985749053929E-05
DCLRE1B,0.6,0.00782358182046729
MYL12B,-0.3,0.0513587510022915
ARMC2,2.1,3.94152644559377E-09
GHRH,,
RPN2,1.0,2.30744561706396E-11
TGIF2,1.4,3.91646856826919E-10
CASQ2,-0.1,0.774708830336524
OLFM3,-4.3,1.08365811143339E-29
PKD2,0.6,0.00592281540048854
ABCG2,0.4,0.228449191680856
SPP1,0.6,0.271188634326931
CCNI,-0.6,4.36021946573338E-08
RARRES1,1.6,0.00157927065664359
MFSD1,0.6,0.00414467627505321
RAB3GAP2,-0.5,0.00542155242336907
EEF2KMT,0.4,1.93645824978793E-04
PPL,0.2,0.642142139986238
UBN1,-0.3,0.0564403150342412
BTF3P11,0.1,0.476625791929437
KLF12,,
PCDH17,-2.6,6.97093135556815E-07
HS1BP3,0.7,5.49869487488261E-05
LDAH,0.8,1.18387785122854E-05
WDR35,1.2,1.19260386281932E-10
CCND2,-0.7,0.128689060026392
FGF23,0.1,0.619776049038561
ELL2,-2.0,2.16742006534283E-04
DNAH7,2.1,2.44557835581254E-08
CYP20A1,1.3,3.63483594509507E-14
NDUFB3,-0.1,0.697074251214735
GTF3C3,0.7,8.02625057466122E-05
SATB2,-0.7,0.21021213376524
UBE2B,-0.6,0.00111446659204334
TRPM6,,
GDA,-1.2,0.169135779890746
KLF9,-0.8,0.015907580630408
ECRG4,2.8,5.56964313285417E-09
ITGB1BP1,-0.5,0.0398033070737799
CPSF3,0.5,0.00229240292566889
PIGZ,-1.5,7.75360669952156E-09
SENP5,-1.1,1.55903078259757E-10
CCDC92,-0.7,1.68005981752116E-08
C1orf198,1.2,1.30886413898167E-04
TRIM67,,
HEATR1,0.6,5.81379949590912E-04
PTBP3,0.4,0.037185299521793
RAD23B,0.4,0.0669950160248105
FKBP15,0.3,0.00151481531768491
CTNNAL1,1.2,8.07448809664383E-09
ABITRAM,0.7,9.28623001809784E-05
DYNC2I2,2.0,4.67074039014333E-17
SET,0.1,0.594394770706011
PTPA,-0.9,2.39664347541986E-07
GLE1,0.6,4.04303912511696E-04
RAB14,0.2,0.36864829298119
CNTRL,1.4,4.75096778012499E-10
TRIM32,,
FBXW2,0.5,0.00835940329402407
PHF19,0.4,0.0812257894311229
NEK6,0.3,0.397352385115897
BSPRY,-0.5,0.0147479728923906
PPP6C,,
NDUFA8,-0.5,0.0310295115060975
HDHD3,-0.2,0.479805037329879
RBM18,-0.5,0.0028084514118376
SLC46A2,-0.4,0.00108563696935427
HSDL2,0.6,0.00354895448360821
MAPKAP1,0.3,0.276069738382078
NR4A3,-0.6,0.154488626701021
INVS,0.6,0.00272576790366131
GALNT12,-0.1,0.734740333716845
DENND1A,-0.1,0.761127536908529
ALG2,0.6,0.00215847637307457
CSF3R,,
KDSR,0.1,0.639502020363433
VPS4B,-0.1,0.849471820583549
ONECUT2,-0.5,0.137047210085143
C19orf25,-0.4,0.0641446244562219
ZBTB45,-0.3,0.0213431316697428
YLPM1,0.2,0.0542528352890418
DCAF4,-0.2,0.200679120321486
FCF1,1.0,6.67110789105283E-05
PGF,-0.1,0.603762890069826
IFI27L2,0.6,0.00735605893225777
BBOF1,1.8,6.08047097904904E-09
NEK9,0.8,2.20267035242621E-07
ACYP1,-0.2,0.576896308968585
IFT43,0.9,1.25081306749866E-06
NPC2,1.1,1.76811914554494E-05
DPPA5P4,-0.1,0.403888702437556
DNAL1,0.5,0.00805109489966862
IRF2BPL,0.2,0.349450173590582
LTBP2,0.2,0.479890204565194
AREL1,-0.5,0.0499641523560784
MLH3,0.5,0.0102615533447936
TTLL5,0.9,4.14297023727898E-06
FLVCR2,1.5,4.01286683679289E-08
ABCD4,0.5,0.00323939095838355
DLST,-0.1,0.804213955167753
PPP4R4,-2.3,2.46478455464124E-04
TGFB3,0.3,0.138550050567194
ZC2HC1C,2.0,3.72759886156073E-10
SLIRP,-0.3,0.215168366620543
RBM25,,
ALDH6A1,-0.3,0.456551979370056
GPR68,-0.2,0.230392550542996
ESRRB,-0.3,0.00656806332540812
EIF2B2,0.1,0.616038850971236
NRDE2,0.5,0.00225068556330835
COQ6,0.1,0.716641741797696
RHOQ,0.3,0.0751951853856343
GPR75,0.4,0.0136692337215805
SUPT7L,0.1,0.438981871866086
KLHL29,-1.2,1.62985641370451E-04
DNMT3A,1.2,6.05835623365697E-10
TMEM214,0.3,0.0960843570572415
ATAD2B,1.2,8.62931315500266E-06
ATL2,-0.4,0.141872804280493
YPEL5,-0.7,3.27349345265726E-06
FAM98A,-0.4,0.00800076137720129
YIPF4,0.7,0.00214458963354706
AFTPH,-0.5,7.8332107746933E-05
LGALSL,-1.2,4.25613643828391E-04
CNRIP1,-1.3,2.01855886674175E-06
BCL11A,-2.8,3.4052694162814E-08
CRIPT,0.1,0.527500270606932
EPCAM,-1.9,6.27740858694795E-13
SLC17A5,-0.7,0.00605884495422293
OGFRL1,-0.1,0.683176581986295
SLF2,-0.3,0.228449191680856
IDE,0.4,0.0602013587200715
TECTB,0.1,0.668444932375124
ELOVL3,-0.2,0.196467410214108
IFIT3,1.5,8.64075695903683E-04
NKX2-3,-0.1,0.905210454172286
IFIT2,1.3,4.11411782924988E-04
GPAM,-0.6,0.044613167738969
CUTC,0.2,0.433130667104225
PPP1R3C,-1.1,0.0019531302227209
PYROXD2,0.7,0.00359741870899384
CNNM1,-2.1,3.89848964485376E-19
MXI1,-0.1,0.478249645425025
SMNDC1,0.1,0.727125031058299
C10orf88,-0.8,4.1108147126805E-04
HELLS,1.0,0.00729757607904485
PRLHR,-0.1,0.762361665382547
TCTN3,0.6,1.88077408636551E-06
DENND10,-0.1,0.280609135548668
AVPI1,-1.0,6.95385065232415E-10
WDR11,1.2,6.44358768001251E-05
ARMH3,0.4,0.00102105074539973
KCNIP2,-1.6,7.62277379210139E-10
CFAP58,1.5,1.26222195598497E-04
GOT1,-2.1,3.71328862542684E-18
C10orf95,-0.2,0.254211753941715
SFRP5,-0.3,0.260712823119591
GNA13,1.2,2.27939791324864E-12
HOXB8,-0.3,0.00358723919285345
KANSL1,0.1,0.65482484020543
HOXB5,,
HOXB3,2.3,0.00761755380864288
HOXB1,-0.6,1.00810100137383E-05
DUSP1,-0.2,0.559894215834538
PANK3,-0.4,0.0528958602015124
MSX2,0.1,0.725480667215539
TEK,-1.3,3.27321915985134E-05
RCL1,0.7,9.43836836231429E-04
CAAP1,0.7,5.22388834735873E-04
EQTN,-0.2,0.0895854039710994
MOB3B,-1.0,0.00960209841296503
INSL6,-0.2,0.0596034622155393
INSL4,-0.1,0.630232072534693
MLANA,,
CD274,0.3,0.486174769413126
IFNA6,-0.2,0.00810984017157173
IFNA8,-0.1,0.0689826863239175
GRIA2,-4.7,1.13135183961961E-10
NUP43,0.2,0.282419525830325
MTHFD1L,-0.3,0.321885486410979
CCDC170,2.6,3.32182089617168E-11
PCMT1,-0.8,2.24632704830346E-05
PLEKHG1,1.4,6.64429863343366E-09
MYCT1,0.2,0.373605683852233
TASL,-0.1,0.449589531269342
CYSTM1,0.4,0.0225276844251804
WDR55,0.3,0.00164362197596885
ARAP3,0.5,0.141665459258144
PCDHB8,,
PCDHB10,-0.9,0.0550013353130845
PCDHB14,-0.5,0.346565437520705
SLC25A2,0.1,0.501775567360252
TNN,-0.2,0.139386721553179
MRPS14,0.8,1.71596707913355E-06
CENPL,0.4,0.0317018291710259
TNFSF18,0.2,0.362728579932357
SEC16B,,
GORAB,1.1,9.62999065194996E-05
GPR31,-0.2,0.150552412183085
ACAT2,0.1,0.752319201930492
TCP1,-1.2,1.17285510868772E-09
TTLL2,-0.4,0.00101426000249924
SNX19,0.6,8.6932264838334E-04
KCNJ5,-0.4,0.00188806405909652
MSANTD2,0.5,0.0399068630840849
TP53AIP1,0.3,0.106192391537841
TEX11,-0.2,0.106180271149831
ARR3,,
PDZD11,-0.2,0.208570333812319
SLC10A7,0.5,0.03502432622917
NUDCD1,0.3,0.0854522695633798
ENY2,0.1,0.571851695157426
MASTL,0.3,0.244450215725621
KIAA1217,-0.2,0.283660703669314
SEPTIN7P9,0.4,7.46505307318891E-04
LYZL1,0.1,0.363951904438972
PLXDC2,1.3,6.52438897433741E-08
EPC1,0.3,0.125505320055071
IQSEC3,-2.6,7.10690804441898E-29
CCDC77,0.2,0.321140307684114
TAF12,0.4,0.0364605182922744
ENOX1,-0.6,0.0362875206462117
TNFSF11,0.1,0.822589224976178
MTRF1,,
SPART-AS1,0.7,0.00107854592867352
SOHLH2,,
DNAJC15,0.5,0.0250265314087575
PROSER1,0.4,0.145801689635321
UFM1,0.1,0.775803981384469
WBP4,-0.5,0.0179284682684498
ELF1,1.1,1.31992443836328E-06
SMAD9,0.8,0.00932444896581433
HSPH1,-0.6,0.0091123288533174
KBTBD7,0.2,0.578564490518235
ALG5,0.8,5.45432711671064E-05
EXOSC8,0.7,8.58732692389724E-04
ETF1,0.1,0.496768502555819
TGFBI,2.5,1.21415117890996E-07
FAM53C,-0.3,0.0116322511975088
SIL1,0.4,0.0687418654915972
PAIP2,,
KDM3B,0.5,0.00721203507338597
EGR1,-0.3,0.486262773498036
SERP1,0.4,0.00264289730364935
PLS1,-1.5,1.64083150962692E-09
ZFP30,0.2,0.534652017857454
NR2C1,0.5,0.0527284045183179
UTP20,0.3,0.196053764048105
TMPO,0.7,0.0053532541604396
ARL 1.00,-0.2,0.103824285895802
GLT8D2,-0.3,0.233536022393974
MTERF2,0.1,0.452907210527167
SOCS2,1.9,2.72619391215814E-07
NFYB,-0.5,0.00381282217462832
WASHC3,,
APAF1,0.2,0.389193366764728
DUSP4,-1.1,0.00109842195784021
CLU,0.6,1.89802307752593E-05
TNFRSF10B,1.8,5.2379732922988E-12
SORBS3,0.3,0.0474345637511082
PTK2B,-1.4,3.93076492852537E-10
CHRNA2,-0.3,0.0202765216703407
ADRA1A,-0.4,3.16833858643116E-06
PPP3CC,-0.5,0.00117733037225838
PDLIM2,0.3,0.38063499802151
EPHX2,1.4,2.76281090465062E-06
RNF170,-0.2,0.312907186519849
NPPB,-0.5,1.7839388140179E-06
UBIAD1,0.2,0.0319650535193641
TARDBP,0.1,0.693811552826674
TARDBP,0.4,0.00122101159275496
TNFRSF8,-0.2,0.0884802264036919
ZNF706,-0.8,8.92581187637644E-04
LYPLA1,0.5,0.0945935978991136
CRISPLD1,1.6,9.28623001809784E-05
COPS5,-0.4,0.0169059392853189
RDH10,1.4,8.2800950977499E-04
EPX,-0.2,0.100837555250638
AKAP1,-0.5,0.036840812097834
COIL,0.6,0.00232105686378965
TRIM25,0.9,1.27913995682392E-05
SCPEP1,0.4,0.0776908154333434
SPOP,,
TBX2,0.2,0.545531865001141
SLC35B1,0.5,3.61298535815087E-05
TBX4,-0.3,0.0317501935363996
TEX14,-0.4,0.0200271705269991
FAM117A,1.1,2.59687768039369E-05
NCAPH,0.8,0.00142823731501825
LRAT,0.7,0.0580923271613814
TMEM131L,0.7,9.59473867014624E-04
TRIM6,1.0,4.51473284088818E-04
ABCC11,0.5,0.0739022314391806
TENT4B,-1.2,1.164194300559E-08
ADCY7,0.5,0.214871636085909
CEP89,0.8,4.1283491871498E-07
TSHZ3,0.2,0.60740878653673
ECHDC2,,
TAS2R8,0.1,0.431292201667332
PLBD1,0.8,6.04768534152114E-04
TAS2R10,0.2,0.396375522944881
PYROXD1,0.2,0.267947095587591
IAPP,,
KCNJ8,0.9,3.61347891053914E-04
TAS2R7,0.1,0.776475770685978
BCL2L14,0.4,0.0448693841239946
TAS2R9,-0.1,0.350570031633417
ENSG00000121388,-0.3,0.0171361681966092
PSPC1,-0.5,0.0400260772034198
ZNF549,0.4,0.00182441167615297
ZSCAN18,0.6,1.69571064701862E-05
ZNF211,0.1,0.413550006899973
PDZRN3,0.1,0.844900841052312
RGSL1,0.3,0.0739022314391806
LHX4,,
RNF2,0.1,0.604810239501113
TRMT1L,-0.5,0.208539781762699
SEC22A,-0.1,0.770140776702784
CSTA,1.1,0.0023821474540473
DPPA4,0.1,0.53198882666826
POPDC2,-0.1,0.380407147465552
B4GALT4,0.1,0.328790018320331
NAA50,0.2,0.190461889667174
CD80,0.3,0.242270881036084
KIF18A,1.5,1.04226415510095E-08
GJA8,-0.3,0.00326475966579175
DESI2,0.4,0.0887487024120623
MAPK8IP1,0.7,0.204608993417645
CRY2,-1.3,6.08206782720211E-12
PEX16,-0.2,0.0826198029825786
DEPDC7,0.1,0.874424468501826
CAT,1.0,6.06338944829025E-08
ZMYM2,-0.2,0.29100498714987
GJB6,-5.4,3.77793410353969E-21
GJA3,-0.6,0.001417461846655
TBC1D15,0.2,0.0687622958674919
ADGRB2,-1.1,5.87639987644411E-05
HCRTR1,-0.2,0.150858653257043
ZCCHC17,-0.7,5.44472228997274E-07
FABP3,-2.7,3.70333665278268E-13
KHDRBS1,0.8,9.74296753860793E-07
TMEM39B,,
CCRL2,0.3,0.124557324907146
CCR2,0.8,0.00304453048883737
GHSR,0.2,0.117915143573989
TNFSF10,1.6,2.64342144575334E-06
ZNF639,0.4,0.0728603889691795
SLITRK3,-2.7,5.64733209845669E-15
PIK3CA,-0.2,0.394845537910153
PDS5A,0.1,0.625274820727691
TMEM156,0.1,0.367581797250335
LIAS,0.1,0.77873006644267
CPXM2,0.8,0.0579388682316521
TMEM54,-0.3,0.267576069276764
ZSCAN20,,
CSMD2,-1.3,5.92243811433721E-07
HPCA,-2.9,3.9025262001559E-18
LRIF1,,
TMIGD3,-0.6,0.165598449178566
CLCC1,0.3,0.183421372102852
GPSM2,0.9,2.18971715986305E-04
GTDC1,-0.2,0.276086246868422
CXCR4,2.3,7.79953362629583E-08
ZRANB3,0.2,0.450028312286255
ACVR2A,-1.2,2.18330549538403E-04
POLK,,
SV2C,-2.6,3.58617690473379E-06
FLT3,-0.7,2.83275233871303E-06
MTIF3,-0.2,0.514820735307163
GTF3A,-0.6,0.00685203286339561
RASL11A,-0.5,5.34215752653753E-05
UBL3,-0.2,0.428296404946663
LINC00544,,
FYTTD1,0.5,0.00573075507023813
MTERF4,-0.6,5.71450562465285E-04
XPNPEP2,-0.4,0.00643600693264716
OCRL,0.1,0.812403887108116
PAEP,-0.1,0.583594973435138
OBP2A,-0.2,0.146583402621518
MRPS2,,
FMOD,0.1,0.837053074567102
MYOG,-0.1,0.374401310782998
LAX1,0.1,0.395722658435346
PLG,0.1,0.463749233588028
KIAA1191,-0.4,0.0138072970420561
COPA,0.4,0.00161020682698124
CD244,-0.4,0.00776189802626201
LY9,0.2,0.535357026674061
HS3ST2,-1.9,1.80608094019092E-09
RBBP6,,
ZC3H7A,0.5,0.00127768506957386
PRM2,-0.4,0.00526259695457504
SERAC1,-0.1,0.697174369550746
ANXA11,0.1,0.720926337577116
LDB3,-0.9,8.54867385446383E-06
OPN4,-0.1,0.376079512411397
PRXL2A,-0.1,0.549196955813237
ZNF205,-0.5,0.141894465836075
NAA60,-0.3,3.34448214268029E-04
RPL5,0.7,6.5092683570224E-09
ODF2L,0.6,0.00144450340948084
PTGFR,-0.1,0.741203676568205
SPATA1,-0.1,0.514363599713229
TRMT13,1.1,4.82001217458341E-06
LRRC39,-0.2,0.171011907840757
ZNF644,0.3,0.0864685076607814
CCDC18,0.6,1.63014564460626E-05
RPAP2,0.5,9.40262258809398E-05
SLC66A2,-0.8,4.09407333063178E-07
BBS9,1.2,1.13168830983608E-11
ZMIZ2,-0.4,0.0057977545707244
SEPTIN7,-0.4,8.03328661417404E-04
EEPD1,-0.4,0.0131047700074697
KIAA0087,-0.2,0.014777946116903
KLHL7,-0.5,0.00121266356542114
HERPUD2,,
CBX3,0.5,0.00556115322841766
HNRNPA2B1,0.5,3.42987844138285E-04
WIPF3,-2.1,3.19882367824865E-10
NXPH1,-3.1,3.20304574361749E-08
NPY,-2.1,1.06603320021393E-04
FAM126A,0.1,0.724898475491086
HOXA7,-0.3,0.0946020730950928
INHBA,-0.1,0.803652957949965
RAMP3,0.5,0.290391910798024
TWIST1,-0.1,0.813289744832939
SMU1,-0.2,0.440571131414932
GLIPR2,1.2,3.30584969934945E-05
SLC25A51,0.1,0.479313852154767
CLTA,-0.6,2.35545796075612E-07
RECK,-0.5,0.0573010558617977
SPINK4,-0.1,0.456529037131468
TAF1L,0.6,0.0627660590471912
ACO1,0.2,0.197549432482402
PHF24,-3.0,1.14697550454535E-18
DNAI1,1.3,0.00100976036699465
DCAF10,,
CNTFR,-0.2,0.302646735560903
KIAA1549,-0.3,0.36366032137651
TRIM24,,
CYREN,1.4,6.12526896654521E-15
CALD1,0.8,0.00166981520291718
AKR1D1,0.1,0.358856548261885
NUDT10,-0.4,0.042933045514411
NEUROG3,-0.3,0.0489745346190348
PLAU,1.0,0.0114047989654315
SRGN,,
CHST3,1.4,2.07358480954279E-11
BICC1,2.1,3.12541546665829E-11
CISD1,-1.3,1.73084738843897E-06
ECD,-0.1,0.561718863329464
P4HA1,1.5,1.0345562503801E-10
SLC25A16,-1.2,2.63417746441986E-05
ZWINT,0.9,0.00616451163907476
VPS26A,-0.4,0.00549065815418179
RBM19,-0.1,0.45656793348554
CIT,-1.8,5.16777050842498E-08
IFT81,2.2,3.48041189858035E-18
ACADS,-0.3,0.0440652793230848
HVCN1,-0.3,0.142889601081693
DDX54,-0.2,0.295325620415912
MED13L,0.1,0.778157940202113
CDKN2C,1.3,0.00167094102113036
RNF11,-0.4,0.115775646829212
RASSF8,0.9,8.30354184413225E-05
BHLHE41,0.7,0.0208585400848973
SSPN,1.1,2.87252706504294E-04
ITPR2,0.7,0.015249931628563
CCDC91,,
NECAB1,-3.3,1.10815277700162E-15
WWP1,-0.2,0.411773634869611
ACOT9,0.9,1.31374191891436E-05
PRDX4,1.7,9.71638901524371E-13
DDX39A,0.8,1.009640991855E-04
PKN1,0.4,0.0120039425853541
TRIR,0.1,0.553344859067914
ADGRE5,0.7,0.0113974525419502
WDR83,-0.3,0.0815728482418155
GIPC1,-0.2,0.0725449694623182
CCDC70,-0.3,0.0144184516647783
SPRYD7,-1.2,1.41960485575015E-07
ATP7B,0.1,0.697074251214735
ZC3H13,-0.4,0.0344328969320462
GUCY1B2,0.7,0.154846089653878
NLN,-0.8,4.09026393912759E-07
CENPK,1.4,1.12491559138127E-04
OPTN,-1.3,3.47124566018401E-05
ITIH5,1.6,4.0195203627623E-07
ATF1,1.1,3.96746136437495E-06
NEUROD4,-0.4,0.0430173253715533
ARHGAP9,0.2,0.570957940795004
NCKAP1L,0.4,0.0643392564291965
MMP19,-0.4,0.00268543493287343
SPATS2,-0.9,0.00243037276595832
ORMDL2,1.3,1.83569422581186E-12
NR4A1,-0.8,0.00273502770380193
PDE1B,-0.8,5.6230801952905E-10
HOXC13,-0.1,0.68192180097585
CDK2,2.1,2.52914204863363E-15
LRP1,0.3,0.335443478947073
HOXC11,0.1,0.585573084874932
ATG101,-0.3,0.073064956410401
NFE2,0.2,0.282254180539396
HOXC12,-0.4,0.0015720941315783
IKZF4,0.5,0.00216361691685888
SMUG1,,
EEF1AKMT3,1.7,4.60956439477796E-13
KBTBD4,0.6,0.00776244530262314
SARDH,-0.1,0.313740732228728
DBH,-0.2,0.0592854199939539
ATPAF1,-0.2,0.425606930505609
STIL,0.9,8.43328604031194E-07
HJURP,1.0,8.33717491113179E-05
IL13RA2,0.4,0.731638094631338
COL10A1,-0.6,0.00339587441634324
AMD 1.00,-0.4,0.028642291840179
NDUFAF4,-0.4,0.0401162315743136
USP45,-0.6,0.0107188394129877
PLP1,-3.1,2.07987461487279E-06
SERPINA7,,
MORF4L2,-0.2,0.0831279621218978
RAB9B,-1.6,3.15942757887185E-08
NRK,-0.1,0.895196996438627
FAM199X,-0.5,0.00447642582409927
ESX1,0.8,0.170040287420247
ATXN3L,0.1,0.747556826258943
RAB9A,0.4,0.0727544961860116
METTL8,0.1,0.704679834013663
TTC21B,-0.5,0.00336665619457063
NMI,1.9,2.95400654008786E-12
TNFAIP6,-0.1,0.867804762618581
ACVR1C,-1.9,8.47936807120057E-11
BAZ2B,0.5,0.0180955377056113
SLC36A1,-1.3,1.60854937222927E-07
LPGAT1,-1.7,2.28651986231088E-12
BATF3,-0.5,0.00711965107052978
G0S2,0.5,0.104396287664319
KCNJ2,-0.9,0.00121182206591374
RAP2C,,
EXOSC9,0.1,0.700813963270459
PLA2G12A,-0.3,0.121045486851891
COQ8B,0.2,0.0187116078478457
PFKFB2,1.8,1.59316972328633E-06
C4BPA,0.5,0.120571809013682
C4BPB,-0.1,0.417862490706056
RAB38,0.5,0.00600715748447893
GPR83,-2.4,3.51544119402802E-15
AGO2,-0.1,0.768899874141752
MXD4,-0.3,0.0564456258562687
CKS2,0.3,0.490890834302427
DAW1,4.0,7.45197252767354E-12
ACSL3,-1.1,3.82251176702871E-10
CHPF,0.9,0.00198977598957426
DNPEP,0.3,0.0311585510318084
INHA,-0.4,0.00372581416923975
MOGAT1,0.1,0.594724269565842
OBSL1,0.9,1.367478429426E-09
FAM124B,0.3,0.321542287428911
SLC12A4,0.5,0.00358989703270309
ENKD1,1.7,1.20590535723994E-10
GCNT7,-0.1,0.21354596179356
CTCFL,0.2,0.431303647147468
FAM210B,-0.3,0.248583989949209
PI3,1.1,0.0588233048333014
SNX21,-0.2,0.228069123579397
SLPI,1.3,0.0138170770863851
WFDC3,0.5,0.0109833544023722
TTPAL,0.2,0.27690475629301
PREX1,-0.1,0.560265326354151
KCNS1,-0.7,0.0314225472341109
SLC12A5,-5.9,2.23610793610667E-28
SDC4,-0.6,0.106547266774023
NCOA3,0.2,0.364174285491672
PIGT,-0.1,0.518683897082517
SEMG2,-0.1,0.502185330567975
MATN4,-0.3,0.128262127776833
NCOA5,0.4,0.0107653011743577
VAPB,-0.5,3.91205233218202E-04
PARD6B,1.0,0.00336181041843086
ATP5F1E,,
CHD6,-0.6,1.99429750643211E-04
PLCG1,0.1,0.407624928397021
TOX2,-1.6,8.18900414591182E-04
SRSF6,0.3,0.30666293533208
GDAP1L1,-2.1,3.45093836560172E-14
GTSF1L,-0.1,0.86191865543842
ARFGEF2,-1.0,5.35075251440765E-06
ZNFX1,0.9,2.33280543349991E-08
ZNF831,-0.3,7.00336408296196E-05
EDN3,-0.6,0.0283262609893839
CSE1L,0.1,0.365472582587919
RAB22A,-0.4,0.0231457766064966
PTGIS,-0.3,0.396504498381995
STAU1,,
CDH26,0.1,0.496026716152415
SNAI1,0.2,0.463252036377993
MOCS3,0.4,0.00698780469980521
STX16,-0.2,0.122604666907354
PPP4R1L,0.3,0.0624878252611183
PMEPA1,0.3,0.279449260586612
RNF114,0.3,0.0907582353074892
ANKRD60,-0.2,0.0863005772692697
DDX27,,
RBPJL,-0.6,6.74860635820278E-06
SEMG1,-0.1,0.304648261710468
C20orf85,0.3,0.188917202856566
BCAS4,-0.6,1.14470335676798E-04
TP53TG5,-0.5,3.25401610667302E-04
PCK1,-0.2,0.358979382183124
ZBP1,-0.1,0.647288218307399
NEURL2,,
MAGEA10,-0.1,0.453448795507244
MTRR,-0.6,0.00175082906575705
FASTKD3,0.1,0.81356205694516
PEPD,0.2,0.148319936305319
CHST8,-1.1,1.2616547953757E-08
IQSEC2,-1.5,1.11738977332027E-14
VAMP7,-0.1,0.505618813947607
XG,2.0,6.39433928460807E-05
STAMBP,,
NAGK,0.2,0.0940167541674633
MCEE,0.2,0.383889480274374
PAIP2B,-1.2,1.82057746993984E-05
SNRNP27,,
MPHOSPH10,-0.2,0.158411849689045
IL17C,-0.7,6.77280242945137E-08
ATP8A1,-1.2,8.83909510366964E-05
USP22,-0.2,0.203711528016032
POF1B,-0.2,0.201861874371348
HIF3A,0.3,0.364578249271644
ZNF576,-0.3,0.00529259003362089
IRGC,-0.1,0.350210592640273
ZNF45,0.4,0.0476878022171243
LYPD3,0.1,0.747286137618849
CEACAM8,-0.1,0.310855917763434
NDP,-0.9,0.180409972030635
USP9X,-0.3,0.0313860020476035
CRISP2,-0.3,0.0175636198634672
F13A1,0.5,0.366227962135472
GRM4,-1.0,1.13275661880534E-08
TRERF1,-0.7,0.0198419034502481
PACSIN1,-5.4,5.76065345872384E-31
BTN2A2,1.0,4.40928159927563E-06
SIRT5,0.3,0.162511276730942
MRS2,-0.5,0.00925475900801537
WRNIP1,-0.5,0.00484812270816195
RRP36,0.4,0.00151836268733858
BTN2A3P,0.3,0.107843435656625
BTN1A1,-0.3,0.116627607520565
SNRPC,0.4,3.06062045380973E-05
SLC17A3,0.2,0.378563606696135
SLC17A1,0.5,0.127898041973045
SERPINB6,1.1,4.54251739506917E-10
